id,author_id,text,conversation_id,in_reply_to_user_id,sender_location,receiver_location
1641175677582946305,507336678,"@irmahaarlem Dat denk ik ook, maar zijn dat zoveel mensen dat iedereen nu ontbijt van staatswege moet ontvangen?",1641111658939527170,90010597,"[4.4391012, 52.1188805, 4.5242856, 52.1846062]","[4.5993661, 52.3388496, 4.6866562, 52.4287298]"
1641174606097571840,38998404,@DjeeDeeBee @VriendenV Ik las dat ze tegenwoordig in Marokko gepeld worden.,1641096657549815809,548238536,"[5.5122792, 52.3641441, 5.8644966, 52.6629813]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1641171967746228225,6544062,@Celinevdc @robbekurt Ik zou het verbruik eens in de vtest steken en kijken of je geen beter voorstel hebt. En,1641166004544761859,17998533,"[3.5797639, 50.9795312, 3.8493597, 51.1879607]","[3.4135449, 50.9473055, 3.6108612, 51.0303187]"
1641169959563800576,17998533,@mamiracoli @robbekurt Ik had daar geen recht op wegens vast contract tot januari,1641166004544761859,6544062,"[3.4135449, 50.9473055, 3.6108612, 51.0303187]","[3.5797639, 50.9795312, 3.8493597, 51.1879607]"
1641166341833981952,1010941707511386114,@Noyannetoday Ik zou bellen met de Ooglijn. Zij hebben antwoord op al jouw vragen 030 294 5444,1641099453393190912,767724811346903040,"[6.4841025, 52.932824, 6.6326249, 53.0619896]","[5.4174239, 51.366113, 5.5162446, 51.4055754]"
1641166327862771713,1242168546433646593,@PeterterHorst Dan zou ik bepaalde marge winst instellen. En niet alleen op groente. Het kan toch niet zo zijn dat men eerste levensbehoefte niet kan nuttigen,1641144751066955776,131115987,"[5.9207121, 50.7528204, 6.0278561, 50.8034315]","[5.3531134, 51.730886, 5.7111697, 51.8307739]"
1641162590242873344,548238536,"@AnnekeHogenes @VriendenV Pellen ze nog garnalen in Nederland? En ik moet dat geloven, zeker?",1641096657549815809,38998404,"[4.4799616, 51.1296166, 4.5651796, 51.1905121]","[5.5122792, 52.3641441, 5.8644966, 52.6629813]"
1641157111777222656,38998404,"@DjeeDeeBee @VriendenV Top! \nDan heb ik een garnaal en scampi als vrienden!\nIk hou trouwens alleen van Hollandse garnalen, uit Zeeland, gepeld in Arnemuiden. https://t.co/ZWdvWnN6ns",1641096657549815809,548238536,"[5.5122792, 52.3641441, 5.8644966, 52.6629813]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1641156506199498752,346758169,@VerweijJolanda Ik kan al niet meer terug…\nAl overgeschreven.\nAl een nieuwe eigenaar.,1641152185344852001,580808518,"[4.9479152, 51.5294472, 5.1793323, 51.640588]","[4.5298873, 52.0583787, 4.7600522, 52.1675056]"
1641155420910698497,548238536,@AnnekeHogenes @VriendenV Als Jules een garnaal is ben ik een scampi,1641096657549815809,38998404,"[4.4799616, 51.1296166, 4.5651796, 51.1905121]","[5.5122792, 52.3641441, 5.8644966, 52.6629813]"
1641153935997018112,24176771,"@tarakiekt @DebbieJ61218930 @Lauwetweetjes @Cinister81 Ik wel. Ik hoop dat deze vrouw hulp heeft in het echt leven. Mijn God, ik heb zelden iemand zo dom zien spuien. \n\nIk heb me kostelijk vermaakt maar ik ga nu even wat anders doen. \n\n Blockerdeblock!",1641112809659416587,1130569539715031040,"[6.8263158, 52.6327357, 7.0926136, 52.8729716]","[5.7951835, 52.6413712, 6.201717, 52.8542659]"
1641149911293886498,40075518,"@Carin_tawfik @KlaasdeJong74 @benvdplas73 @ArieO74257560 De Europese Commissie komt morgen in spoedzitting bijeen, heb ik begrepen.",1640947486440185857,2775867496,"[4.3596667, 52.1555681, 4.466603, 52.2259666]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1641146718702927887,38998404,@DjeeDeeBee @VriendenV Weet ik!  Jammer dat je dat niet meer kunt. Ik heb geluk daarmee. Bas ook.,1641096657549815809,548238536,"[5.5122792, 52.3641441, 5.8644966, 52.6629813]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1641142840620089350,38998404,@DjeeDeeBee @VriendenV Begrijp ik. Ik nooit. Je hart vraagt er om?,1641096657549815809,548238536,"[5.5122792, 52.3641441, 5.8644966, 52.6629813]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1641140139253547008,40002915,"@PeterTBD @JanKeyzer2 Spruitjes ruiken muf. Knoflook is lekker, maar duurt even voor het uit je systeem is. Zit op gepaste afstand van mijn gesprekspartner maar toch neem ik het zekere voor het onzekere",1641127344126541833,154579091,"[4.4391012, 52.1188805, 4.5242856, 52.1846062]","[5.5330554, 51.4947992, 5.6859361, 51.5697129]"
1641138896351133708,40002915,@PeterTBD @JanKeyzer2 Trassi en peteh ook. In het weekend ga ik los!,1641127344126541833,154579091,"[4.4391012, 52.1188805, 4.5242856, 52.1846062]","[5.5330554, 51.4947992, 5.6859361, 51.5697129]"
1641138134338400258,784680632232321024,"@MoonvanKatwijk @IreneParren @TribbleSlayer_1 @Bepvankleij @henkvanderz @TopogigioRini @ReneRemis Ik heb niet naar de merknaam gekeken \nMaar hier in de Witte de Withstraat zit ook n winkel Cobra, met dit soort beelden met dure merknamen erop \nDe handen met Chanel, of Cucci enz...ik zal er ns kijken...",1640941808430510081,316547006,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.2127417, 51.9053618, 4.2924411, 51.9478097]"
1641132755151888384,40002915,@PeterTBD @JanKeyzer2 Zeker. Hummus vind ik lekker al staat het vaak stijf van de knoflook,1641127344126541833,154579091,"[4.4391012, 52.1188805, 4.5242856, 52.1846062]","[5.5330554, 51.4947992, 5.6859361, 51.5697129]"
1641127222307176455,1047375827694964736,"@PostvanFenna Ik moet hier best om lachen (dat is waarschijnlijk niet zijn bedoeling), vooral om de laatste zin, dat hij ook een foto van je gevonden heeft.",1641103003393376256,87662233,"[4.4237726, 51.9603417, 4.5652209, 52.0618124]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1641121008286412800,1484945331762647050,@IndianaMarcel Precies zo denk ik er ook over,1641109975287185410,1369711603,"[6.5495496, 53.249375, 6.6543253, 53.3473569]","[4.6305091, 52.8786983, 4.9215041, 53.0179019]"
1641119268044525568,1484945331762647050,"@IndianaMarcel Ook lekker, gisteren had ik Roti, zojuist had ik pizza",1641109975287185410,1369711603,"[6.5495496, 53.249375, 6.6543253, 53.3473569]","[4.6305091, 52.8786983, 4.9215041, 53.0179019]"
1641118242084208649,27975439,@LiesbethvBerkel Het is echt ideaal voor jou! Je hoeft de deur er niet voor uit en ziet de beste vrij recente filmhuis films. Er staan ook al veel film op die ik in november op het noordelijk filmfestival zag.,1641106878494134272,444762893,"[5.5357562, 53.2254496, 5.7493912, 53.3769289]","[5.9280578, 52.9642616, 6.3322377, 53.1292324]"
1641115416947818497,784680632232321024,"@MoonvanKatwijk @IreneParren @TribbleSlayer_1 @Bepvankleij @henkvanderz @TopogigioRini @ReneRemis Gaaaaaf, ik vind ze zó leuk!!!",1640941808430510081,316547006,"[3.9418364, 51.8421131, 4.6013785, 52.0068016]","[4.2127417, 51.9053618, 4.2924411, 51.9478097]"
1641115075762176008,27975439,@LiesbethvBerkel En als ik je alvast een filmtip mag geven voor als je het wilt uitproberen: Carol!,1641106878494134272,444762893,"[5.5357562, 53.2254496, 5.7493912, 53.3769289]","[5.9280578, 52.9642616, 6.3322377, 53.1292324]"
1641111958161170432,123950495,"@alexsteegstra Dat had gekund, dat gebeurde niet. Ik heb hem vriendelijk bedankt en hem een fijne dag gewenst.",1640975499622068225,2699058816,"[5.6679994, 51.8321917, 5.8257091, 51.8956171]","[4.5133176, 52.2221939, 4.5726895, 52.2866322]"
1641108951394848768,27975439,@LiesbethvBerkel Ja die vind jij ook geweldig denk ik. Waarschijnlijk eerder al op #picl Ik hou het wel even in de gaten voor je.,1641106878494134272,444762893,"[5.5357562, 53.2254496, 5.7493912, 53.3769289]","[5.9280578, 52.9642616, 6.3322377, 53.1292324]"
1641107435753463810,154068179,"@nathanvos Leuk, kan ik over meepraten! Ik kan je de @DeejaySchool aanraden als je je skills wilt verbeteren.",1640770526015528960,16116593,"[4.9702867, 52.0262429, 5.1952468, 52.142137]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1641100727555706882,22178663,@stellapieterson Ik wil wel een rondleiding door Huis ten Bosch! Maar dan graag na de afschaffing van de monarchie 😎,1640970542378360833,256459974,"[6.4626199, 53.1785774, 6.6669276, 53.2649053]","[4.6748243, 52.4165236, 4.862646, 52.520406]"
1641098738843152387,4026341782,@Daantje00 @indonesiabert Ik sta er nog steeds niet tussen!!!,1641096971963318273,25123403,"[5.651498, 51.4842083, 5.8525607, 51.598181]","[2.2007961, 45.2867638, 2.3056701, 45.4393001]"
1641098045340131333,1090526458399870976,"@PensionGeuldal Hmmm, ik doe altijd met kokosmelk en groene curry, zo lekker! Alleen het staat dus wel alweer sinds 11.30 aan.",1641074143079661568,323842440,"[4.658036, 51.4767179, 4.8716632, 51.6431374]","[5.8194509, 50.750449, 5.9833656, 50.8488182]"
1641097473518190592,1531226105012682752,@lientje132 @treinminion Eigenlijk ben ik helemaal niet zo kieskeurig! Vind alle dieren gewoon leuk😍,1641073804909707265,46176058,"[4.6748243, 52.4165236, 4.862646, 52.520406]","[6.4476608, 52.3826164, 6.7179916, 52.4951995]"
1641077222797635585,73863658,@PeterterHorst Hier ook zo één! En of ik ergens in het midden tussen Sneek en zuid-Limburg wil komen.  😂😂 https://t.co/bHKEOZOk3h,1640979766781042691,131115987,"[5.1642324, 52.796607, 5.7887478, 53.1537916]","[5.3531134, 51.730886, 5.7111697, 51.8307739]"
1641017932338679809,428001319,"@JeroenvE Goed plan. Ga ik vanavond ook eens doen. Weinig speciaals bij ons, dus zo klaar",1640785436611059726,41585889,"[4.9479152, 51.5294472, 5.1793323, 51.640588]","[4.9479152, 51.5294472, 5.1793323, 51.640588]"
1641016784709984259,529753395,@zeg_eens_aad @saskiamsterdam Nooooooooooooo. Die had ik gemist. Da’s een klap in het gezicht idd.,1641004136714862595,96320096,"[6.412887, 50.33537, 6.606831, 50.443582]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1641006782947418113,28750663,@JeroenW1602 @TheOtherBQ 😍😍altijd nog beter dan t drie dubbel dikke biologische zwarte brood wat ik altijd mee kreeg 🤮,1640986729401274369,189213605,"[5.5466377, 51.990908, 5.9513886, 52.1522634]","[4.6452324, 51.6288478, 4.8532141, 51.7666022]"
1640996389797900288,47689797,"@klaasm67 🎵 Als de lente komt dan stuur ik jou centjes uit Leidschendam\nAls de lente komt crowdfund ik voor jou centjes uit Leidschendam\nAls ik wederkom dan breng ik jou centjes uit Leidschendam\nDuizenden euro’s in dikke plakkaten, zorgen ervoor dat jij kan gaan praten… 🎶",1640987952447668226,342689198,"[4.1155933, 51.9413602, 4.3098679, 52.0677645]","[9.8285635, 49.822787, 9.87109, 49.852266]"
1640993898448277505,121415317,"@Koopman038 Ja dat kan hóór, maar daar doen ze tot 6 weken thuisherstel niets meer tegenwoordig. Is het daarna nog altijd zo ernstig dan gaat neuroloog kijken. Eerst rust is het advies. Dus daar hou ik mij maar aan.",1640935590953721858,48298445,"[6.0033058, 52.4404911, 6.2105671, 52.5879383]","[4.9702867, 52.0262429, 5.1952468, 52.142137]"
1640992891190358017,3047180412,"@PimSedee Ik durf het haast niet te zeggen, maar die Rutte is als persoon bij vlagen toch wel geweldig.\n(en dan krijg ik nu ws allemaal bagger over me heen)",1640793183750705162,74758663,"[6.0033058, 52.4404911, 6.2105671, 52.5879383]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1640982323385475074,1148335923140149249,@PeterterHorst 😂😂😂👌🏻\n\nIk vind het er eentje voor Marktplaatsgekkies op Insta\n\nhttps://t.co/IEVFHCdZeK,1640979766781042691,131115987,"[5.7284797, 51.7519849, 5.8937289, 51.8102108]","[5.3531134, 51.730886, 5.7111697, 51.8307739]"
1640972179901673473,2332321870,@gwdubbeldam @BisschopRoelof @PieterOmtzigt Ik vind ook dat de heer Omtzigt in zijn geval meer spreektijd moet krijgen.\nVoelt oneerlijk zo.,1640738592472330241,116012241,"[-7.6812501, 61.3949432, -6.2586112, 62.4007492]","[4.5133176, 52.2221939, 4.5726895, 52.2866322]"
1640970699270389760,38998404,"@DjeeDeeBee Goedemorgen mijnheer Geert,  ik ook, op de foto dan he! Oh, dat is trouwens een jongere versie van mij. https://t.co/gWVUTVKsnp",1640961351987126273,548238536,"[5.5122792, 52.3641441, 5.8644966, 52.6629813]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1640965111392116737,2922904967,"@DjeeDeeBee Goede morgen Geert, ik ook.",1640961351987126273,548238536,"[4.9949465, 50.9429794, 5.1592885, 51.0499292]","[4.4799616, 51.1296166, 4.5651796, 51.1905121]"
1640959670683615233,102463040,@marian070249 Ze hebben hier genoeg dus ik kan best wel wat meenemen. https://t.co/ChVLb3aPgn,1640941379428786177,784680632232321024,"[-15.6742259, 27.7345629, -15.4266798, 27.965216]","[3.9418364, 51.8421131, 4.6013785, 52.0068016]"
1640949943643914241,437298427,@Heerlijkheyd @MrsSandvrouw Ik kwam gisteren in een bakje tussen mijn schroeven nog een paar Franse franken tegen. Geen idee waarom die daar liggen 😅,1640435565806977026,1090314854,"[3.8255102, 47.163175, 3.8964746, 47.2262717]","[2.6524606, 46.0508445, 2.7332965, 46.1049888]"
1640827906891948033,707643871379988480,@Heerlijkheyd Ik zie het...Fransen  hè 😂,1640435565806977026,1090314854,"[6.8263158, 52.6327357, 7.0926136, 52.8729716]","[2.6524606, 46.0508445, 2.7332965, 46.1049888]"
1640821258576076802,4026341782,"@Sjenettt Hahaha, dat herken ik wel.",1640809885641187328,3002189563,"[5.651498, 51.4842083, 5.8525607, 51.598181]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1640816696448409600,424260995,"@SigridMorsink @wierdduk Klein knulletje is een volwassen vrouw maar wel een vrouw die niet zo neerbuigend tegenover andere doet. Of ben je gewoon zo onzeker, is nog geen reden maar dan snap ik het nog. Fijne avond verder.",1640365022789394433,188894705,"[4.2635397, 51.3544067, 4.4314489, 51.4666745]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1640816116590317572,375624400,@dupidox Die keek ik. Ongelooflijk,1640790633718636544,135278116,"[5.9532111, 50.8014598, 6.0250677, 50.860282]","[5.1195597, 51.9594995, 5.2712282, 52.0566395]"
1640815691975786496,24856557,@NS_VenS_chris Ik voel me al ongemakkelijk als ik bij de To Go op “geen bon” klik en dan bedenk “straks wilt iemand de bon zien” 😂,1640775343605686276,1531226105012682752,"[4.5505577, 52.2144875, 4.8191001, 52.3863713]","[4.6748243, 52.4165236, 4.862646, 52.520406]"
1640810738007658545,3002189563,@Lizzivnimwegen Als ik kijk naar filmpjes van mensen denk ik van wel. Maar het is echt nog een stapje te ver voor mij 🤣 ik moet echt aan het zuurstof na een paar min rennen 🤣,1640809885641187328,4026341782,"[4.1903465, 52.0148713, 4.4224441, 52.1388646]","[5.651498, 51.4842083, 5.8525607, 51.598181]"
1640803685155459086,67732737,@ChrisHuizer Bizar.. ik ben toch ook gewoon net zoveel eigenaar van dit pand als hij.. rare regelingen.. omdat men hoofdbewoner kiest als regel ipv wie zijn verantwoordelijk dat de aanslag betaald wordt.. dat zijn we beiden voor zover ik weet.. en niet alleen hij..,1640799045336592385,110807897,"[4.549262, 51.8387077, 4.6474958, 51.9030061]","[4.549262, 51.8387077, 4.6474958, 51.9030061]"
1640801340124286993,116780731,"@PatrickAJansen Die zorgvuldig gekozen aanpak heb ik meegemaakt in Brabant. Bedrijf dat moest wijken voor natuurontwikkeling Biesbosch in omschakeling naar biologisch, kleinschalig bedrijf 70 melkkoeien volledig kringloop etc etc. \n\nDe 40 tegelijk is strafexpeditie om systeem te laten ontsporen",1640798405520773123,2864430993,"[4.676277, 51.7126927, 5.0004003, 51.8285409]","[5.6058435, 51.9363513, 5.724424, 52.0005696]"
1640792905521479681,97923638,@Kimpy001 Ik had licht smaakverlies.,1640747290083176451,277077567,"[2.5456398, 51.0462118, 2.6345194, 51.1098607]","[5.043399, 50.7791127, 5.1518191, 50.8847288]"
1640785066748944396,1621056067642736642,@sanderoord @Liefde1979 @toeslagherstel Het zijn niet alleen de zorgen maar ook de interacties met ouders en je manier van reageren en handelen!! \nIk snap nog altijd de keuze niet maar goed🤷‍♀️,1640742959904702471,149469986,"[4.5534367, 51.8009548, 4.6715661, 51.8472168]","[4.1903465, 52.0148713, 4.4224441, 52.1388646]"
1640784966115000320,188894705,@hedi567 @wierdduk Ik blokkeer alleen mensen die mij of mijn geliefden persoonlijk aanvallen en/of doodwensen. Daar ligt mijn grens. Ik vind @wierdduk geen leuk persoon maar hij heeft het niet op de persoon gespeeld. Dus geen block. Duidelijk?,1640365022789394433,424260995,"[4.7288999, 52.2782266, 5.0792072, 52.4312289]","[4.2635397, 51.3544067, 4.4314489, 51.4666745]"
1640780160906436612,1010941707511386114,@NS_VenS_chris Ik heb nog nooit een zelfscan gebruikt. Praat liever even met de persoon achter de kassa. Bovendien zou het mij niet lukken.,1640775343605686276,1531226105012682752,"[6.4841025, 52.932824, 6.6326249, 53.0619896]","[4.6748243, 52.4165236, 4.862646, 52.520406]"
1640777657603203076,3757876937,@AddeZwart @MachinistStefan Dat snap ik. Maar omdat de pakkans zo klein is gaan mensen het risico nemen. Als de pakkans groot is zal men minder snel risico nemen. Het zichtbaar zijn kan al heel wat schelen,1640722005623205895,558441137,"[4.781175, 51.5784804, 4.9344264, 51.6860436]","[4.7288999, 52.2782266, 5.0792072, 52.4312289]"
1640761159547604992,874295298385903617,@Macamaatje @SeWTFstiaanZoet @Me_offie Dan kan ik altijd nog op de fiets!!,1640723669780508672,53981334,"[4.2127417, 51.9053618, 4.2924411, 51.9478097]","[-1.4757081, 37.5173758, -1.2082183, 37.7238921]"
1640760563486605313,80131253,@HansJacobs15 @HuubBellemakers Huub kan toch zelf bouwen ? Overheid is ook vaak niet slim bezig geweest vrees ik,1640686820940709888,3673605803,"[6.5483483, 53.1059566, 6.6948093, 53.1966245]","[5.7576521, 51.7905544, 5.9082602, 51.8947409]"
1640756044568690696,874295298385903617,"@Macamaatje @SeWTFstiaanZoet @Me_offie Jaaa, ik kan vanaf volgende week Eindelijk met de Metro…..🥳",1640723669780508672,53981334,"[4.2127417, 51.9053618, 4.2924411, 51.9478097]","[-1.4757081, 37.5173758, -1.2082183, 37.7238921]"
1640755183259926528,205883464,@foppeweijer @sdegreeuw @M1Kamphuis En ik vond het hier al zo rustig toen we hier kwamen wonen 😅,1640657880620716032,437298427,"[5.4768871, 52.2023675, 5.6836046, 52.2932881]","[3.8255102, 47.163175, 3.8964746, 47.2262717]"
1640747212555550722,123950495,@JustSlacking Haha ja! Toeval. Ik zei al Marjolein zal zo wel bellen want ik lig hier nu.,1640689614141767681,346459682,"[5.6679994, 51.8321917, 5.8257091, 51.8956171]","[5.7576521, 51.7905544, 5.9082602, 51.8947409]"
1640742944083697665,346459682,@AtelierGeeraets Ik hoorde dat je een leuke buurman had. Heb je daar net gemist.,1640689614141767681,123950495,"[5.7576521, 51.7905544, 5.9082602, 51.8947409]","[5.7576521, 51.7905544, 5.9082602, 51.8947409]"
